created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2021-11-23T17:13:55+09:00,358,19.7,23.2,59.3,84,1,,,,
2021-11-23T17:14:18+09:00,359,19.7,23.1,59.1,84,1,,,,
2021-11-23T17:14:42+09:00,360,19.7,23.1,58.9,84,1,,,,
2021-11-23T17:15:05+09:00,361,19.7,23.1,58.7,84,1,,,,
2021-11-23T17:15:28+09:00,362,19.7,23.1,58.5,84,1,,,,
2021-11-23T17:15:52+09:00,363,19.7,23.1,58.3,84,1,,,,
2021-11-23T17:16:15+09:00,364,19.7,23.1,58.2,84,1,,,,
2021-11-23T17:16:37+09:00,365,19.7,23.1,58.1,84,1,,,,
2021-11-23T17:17:01+09:00,366,19.7,23.0,57.8,84,1,,,,
2021-11-23T17:17:24+09:00,367,19.7,22.9,57.6,76,1,,,,
2021-11-23T17:17:39+09:00,368,19.6,22.9,57.6,67,1,,,,
2021-11-23T17:18:02+09:00,369,19.6,23.2,57.4,76,1,,,,
2021-11-23T17:18:25+09:00,370,19.6,23.3,57.5,75,1,,,,
2021-11-23T17:18:48+09:00,371,19.6,23.2,57.6,75,1,,,,
2021-11-23T17:19:12+09:00,372,19.6,23.2,57.6,76,1,,,,
2021-11-23T17:19:35+09:00,373,19.6,23.2,57.8,76,1,,,,
2021-11-23T17:19:58+09:00,374,19.6,23.3,57.9,77,1,,,,
2021-11-23T17:20:21+09:00,375,19.6,23.2,58.0,77,1,,,,
2021-11-23T17:20:45+09:00,376,19.6,23.2,58.2,78,1,,,,
2021-11-23T17:21:08+09:00,377,19.6,23.3,58.4,77,1,,,,
2021-11-23T17:21:31+09:00,378,19.6,23.3,58.8,77,1,,,,
2021-11-23T17:21:54+09:00,379,19.6,23.3,59.1,77,1,,,,
2021-11-23T17:22:17+09:00,380,19.6,23.5,59.3,78,1,,,,
2021-11-23T17:22:40+09:00,381,19.6,23.4,59.5,78,1,,,,
2021-11-23T17:23:04+09:00,382,19.6,23.5,59.5,77,1,,,,
2021-11-23T17:23:27+09:00,383,19.6,23.6,59.4,80,1,,,,
2021-11-23T17:23:50+09:00,384,19.6,23.5,59.4,82,1,,,,
2021-11-23T17:24:14+09:00,385,19.6,23.6,59.3,80,1,,,,
2021-11-23T17:24:37+09:00,386,19.5,23.9,59.2,81,1,,,,
2021-11-23T17:25:00+09:00,387,19.5,23.5,59.0,81,1,,,,
2021-11-23T17:25:24+09:00,388,19.5,23.5,58.9,81,1,,,,
2021-11-23T17:25:47+09:00,389,19.5,23.6,58.8,81,1,,,,
2021-11-23T17:26:10+09:00,390,19.6,23.7,58.6,81,1,,,,
2021-11-23T17:26:34+09:00,391,19.5,23.5,58.6,81,1,,,,
2021-11-23T17:26:57+09:00,392,19.6,23.6,58.5,80,1,,,,
2021-11-23T17:27:21+09:00,393,19.6,23.6,58.4,81,1,,,,
2021-11-23T17:27:44+09:00,394,19.6,23.5,58.4,81,1,,,,
2021-11-23T17:28:08+09:00,395,19.6,23.5,58.3,81,1,,,,
2021-11-23T17:28:31+09:00,396,19.7,23.5,58.2,81,1,,,,
2021-11-23T17:28:54+09:00,397,19.7,23.5,58.1,81,1,,,,
2021-11-23T17:29:17+09:00,398,19.7,23.4,58.1,81,1,,,,
2021-11-23T17:29:41+09:00,399,19.7,23.4,58.1,81,1,,,,
2021-11-23T17:30:04+09:00,400,19.7,23.4,58.2,83,1,,,,
2021-11-23T17:30:27+09:00,401,19.7,23.5,58.4,80,1,,,,
2021-11-23T17:30:50+09:00,402,19.6,23.3,58.5,79,1,,,,
2021-11-23T17:31:13+09:00,403,19.6,23.4,58.4,82,1,,,,
2021-11-23T17:31:36+09:00,404,19.6,23.2,58.1,84,1,,,,
2021-11-23T17:32:00+09:00,405,19.5,23.2,57.6,84,1,,,,
2021-11-23T17:32:23+09:00,406,19.5,22.8,57.1,84,1,,,,
2021-11-23T17:32:46+09:00,407,19.4,22.7,56.5,84,1,,,,
2021-11-23T17:33:09+09:00,408,19.4,22.8,56.1,84,1,,,,
2021-11-23T17:33:33+09:00,409,19.4,22.9,55.6,84,1,,,,
2021-11-23T17:33:56+09:00,410,19.4,22.9,55.2,84,1,,,,
2021-11-23T17:34:19+09:00,411,19.4,23.0,55.1,84,1,,,,
2021-11-23T17:34:43+09:00,412,19.4,23.1,55.0,84,1,,,,
2021-11-23T17:35:06+09:00,413,19.4,23.2,55.1,84,1,,,,
2021-11-23T17:35:29+09:00,414,19.4,23.2,55.1,84,1,,,,
2021-11-23T17:35:53+09:00,415,19.4,23.2,55.3,84,1,,,,
2021-11-23T17:36:16+09:00,416,19.4,23.1,55.5,84,1,,,,
2021-11-23T17:36:39+09:00,417,19.4,23.1,55.8,84,1,,,,
2021-11-23T17:37:03+09:00,418,19.4,23.0,56.1,84,1,,,,
2021-11-23T17:37:26+09:00,419,19.3,23.0,56.2,84,1,,,,
2021-11-23T17:37:49+09:00,420,19.3,23.1,56.4,84,1,,,,
2021-11-23T17:38:12+09:00,421,19.3,23.3,56.4,84,1,,,,
2021-11-23T17:38:35+09:00,422,19.2,23.3,56.6,84,1,,,,
2021-11-23T17:38:58+09:00,423,19.3,23.5,56.6,84,1,,,,
2021-11-23T17:39:22+09:00,424,19.3,23.4,56.6,84,1,,,,
2021-11-23T17:39:45+09:00,425,19.3,23.4,56.6,84,1,,,,
2021-11-23T17:40:12+09:00,426,19.3,23.4,56.6,84,1,,,,
2021-11-23T17:40:35+09:00,427,19.3,23.4,56.6,84,1,,,,
2021-11-23T17:40:59+09:00,428,19.3,23.4,56.6,84,1,,,,
2021-11-23T17:41:22+09:00,429,19.3,23.4,56.5,84,1,,,,
2021-11-23T17:41:45+09:00,430,19.3,23.4,56.4,84,1,,,,
2021-11-23T17:42:09+09:00,431,19.2,23.4,56.4,84,1,,,,
2021-11-23T17:42:33+09:00,432,19.2,23.4,56.5,84,1,,,,
2021-11-23T17:42:56+09:00,433,19.2,23.4,56.4,84,1,,,,
2021-11-23T17:43:19+09:00,434,19.2,23.4,56.4,84,1,,,,
2021-11-23T17:43:43+09:00,435,19.2,23.4,56.2,84,1,,,,
2021-11-23T17:44:06+09:00,436,19.2,23.4,55.9,84,1,,,,
2021-11-23T17:44:29+09:00,437,19.2,23.4,55.8,84,1,,,,
2021-11-23T17:44:52+09:00,438,19.2,23.4,55.4,84,1,,,,
2021-11-23T17:45:15+09:00,439,19.2,23.4,55.2,84,1,,,,
2021-11-23T17:45:38+09:00,440,19.2,23.4,55.0,83,1,,,,
2021-11-23T17:46:02+09:00,441,19.2,23.4,54.8,83,1,,,,
2021-11-23T17:46:25+09:00,442,19.2,23.5,54.6,84,1,,,,
2021-11-23T17:46:48+09:00,443,19.2,23.6,54.5,83,1,,,,
2021-11-23T17:47:11+09:00,444,19.1,23.6,54.2,84,1,,,,
2021-11-23T17:47:34+09:00,445,19.2,23.6,54.1,84,1,,,,
2021-11-23T17:47:58+09:00,446,19.1,23.6,54.0,84,1,,,,
2021-11-23T17:48:33+09:00,447,19.1,23.6,53.9,84,1,,,,
2021-11-23T17:49:07+09:00,448,19.1,23.6,53.8,84,1,,,,
2021-11-23T17:49:31+09:00,449,19.1,23.7,53.6,84,1,,,,
2021-11-23T17:50:06+09:00,450,19.1,23.5,53.4,84,1,,,,
2021-11-23T17:50:29+09:00,451,19.1,23.6,53.3,83,1,,,,
2021-11-23T17:50:52+09:00,452,19.1,23.8,53.3,83,1,,,,
2021-11-23T17:51:27+09:00,453,19.1,23.6,53.2,83,1,,,,
2021-11-23T17:51:50+09:00,454,19.1,23.5,53.2,83,1,,,,
2021-11-23T17:52:14+09:00,455,19.1,23.7,53.2,84,1,,,,
2021-11-23T17:52:37+09:00,456,19.1,23.5,53.2,84,1,,,,
2021-11-23T17:53:00+09:00,457,19.1,23.7,53.1,84,1,,,,
2021-11-23T17:53:23+09:00,458,19.1,23.7,53.1,84,1,,,,
2021-11-23T17:53:47+09:00,459,19.1,23.8,53.0,84,1,,,,
2021-11-23T17:54:10+09:00,460,19.1,23.9,52.9,84,1,,,,
2021-11-23T17:54:45+09:00,461,19.1,23.9,52.8,83,1,,,,
2021-11-23T17:55:08+09:00,462,19.1,24.1,52.6,84,1,,,,
2021-11-23T17:55:31+09:00,463,19.1,24.1,52.4,84,1,,,,
2021-11-23T17:55:55+09:00,464,19.1,24.0,52.4,84,1,,,,
2021-11-23T17:56:18+09:00,465,19.1,24.0,52.2,84,1,,,,
2021-11-23T17:56:41+09:00,466,19.2,24.1,52.1,84,1,,,,
2021-11-23T17:57:05+09:00,467,19.2,24.1,52.0,84,1,,,,
2021-11-23T17:57:28+09:00,468,19.1,24.1,51.9,84,1,,,,
2021-11-23T17:57:52+09:00,469,19.1,24.2,51.8,84,1,,,,
2021-11-23T17:58:15+09:00,470,19.1,24.0,51.7,84,1,,,,
2021-11-23T17:58:39+09:00,471,19.1,23.9,51.4,84,1,,,,
2021-11-23T17:59:02+09:00,472,19.1,23.8,51.3,84,1,,,,
2021-11-23T17:59:25+09:00,473,19.1,23.8,51.1,84,1,,,,
2021-11-23T17:59:48+09:00,474,19.1,23.9,50.9,84,1,,,,
2021-11-23T18:00:12+09:00,475,19.2,23.8,50.9,84,1,,,,
2021-11-23T18:00:35+09:00,476,19.2,23.8,50.8,84,1,,,,
2021-11-23T18:00:58+09:00,477,19.2,23.9,50.8,84,1,,,,
2021-11-23T18:01:21+09:00,478,19.2,23.9,50.7,84,1,,,,
2021-11-23T18:01:44+09:00,479,19.2,23.9,50.8,84,1,,,,
2021-11-23T18:02:08+09:00,480,19.2,24.0,50.6,84,1,,,,
2021-11-23T18:02:31+09:00,481,19.2,24.0,50.6,84,1,,,,
2021-11-23T18:02:54+09:00,482,19.2,24.0,50.6,84,1,,,,
2021-11-23T18:03:17+09:00,483,19.2,23.9,50.6,84,1,,,,
2021-11-23T18:03:40+09:00,484,19.2,24.0,50.5,83,1,,,,
2021-11-23T18:04:03+09:00,485,19.2,24.0,50.5,84,1,,,,
2021-11-23T18:04:26+09:00,486,19.2,23.9,50.5,84,1,,,,
2021-11-23T18:04:50+09:00,487,19.2,24.1,50.5,83,1,,,,
2021-11-23T18:05:13+09:00,488,19.2,24.1,50.5,84,1,,,,
2021-11-23T18:05:36+09:00,489,19.2,24.2,50.4,83,1,,,,
2021-11-23T18:05:59+09:00,490,19.2,24.1,50.4,84,1,,,,
2021-11-23T18:06:22+09:00,491,19.2,24.1,50.3,84,1,,,,
2021-11-23T18:06:46+09:00,492,19.2,24.1,50.3,83,1,,,,
2021-11-23T18:07:09+09:00,493,19.2,24.3,50.3,84,1,,,,
2021-11-23T18:07:33+09:00,494,19.2,24.2,50.2,84,1,,,,
2021-11-23T18:07:56+09:00,495,19.2,24.3,50.2,84,1,,,,
2021-11-23T18:08:19+09:00,496,19.2,24.2,50.2,84,1,,,,
2021-11-23T18:08:43+09:00,497,19.2,24.1,50.2,84,1,,,,
2021-11-23T18:09:06+09:00,498,19.2,24.0,50.2,84,1,,,,
2021-11-23T18:09:29+09:00,499,19.2,24.0,50.1,84,1,,,,
2021-11-23T18:09:52+09:00,500,19.2,24.0,50.2,84,1,,,,
2021-11-23T18:10:16+09:00,501,19.2,24.0,50.2,84,1,,,,
2021-11-23T18:10:39+09:00,502,19.2,24.0,50.2,84,1,,,,
2021-11-23T18:11:03+09:00,503,19.2,24.1,50.2,84,1,,,,
2021-11-23T18:11:26+09:00,504,19.2,24.1,50.2,84,1,,,,
2021-11-23T18:11:49+09:00,505,19.2,24.2,50.2,84,1,,,,
2021-11-23T18:12:12+09:00,506,19.2,24.2,50.1,84,1,,,,
2021-11-23T18:12:35+09:00,507,19.2,24.1,50.1,84,1,,,,
2021-11-23T18:12:58+09:00,508,19.2,24.2,50.1,84,1,,,,
2021-11-23T18:13:22+09:00,509,19.2,24.2,50.1,84,1,,,,
2021-11-23T18:13:45+09:00,510,19.2,24.1,50.1,84,1,,,,
2021-11-23T18:14:08+09:00,511,19.2,24.1,50.1,84,1,,,,
2021-11-23T18:14:32+09:00,512,19.2,24.0,50.0,84,1,,,,
2021-11-23T18:14:55+09:00,513,19.2,24.0,50.1,84,1,,,,
2021-11-23T18:15:18+09:00,514,19.2,23.9,50.0,84,1,,,,
2021-11-23T18:15:41+09:00,515,19.2,23.9,50.0,84,1,,,,
2021-11-23T18:16:04+09:00,516,19.2,23.9,50.1,84,1,,,,
2021-11-23T18:16:28+09:00,517,19.2,23.9,50.1,84,1,,,,
2021-11-23T18:16:51+09:00,518,19.2,23.9,50.1,84,1,,,,
2021-11-23T18:17:14+09:00,519,19.1,24.3,50.1,83,1,,,,
2021-11-23T18:17:37+09:00,520,19.1,24.3,50.0,84,1,,,,
2021-11-23T18:18:12+09:00,521,19.1,24.3,50.0,83,1,,,,
2021-11-23T18:18:47+09:00,522,19.0,24.1,50.0,83,1,,,,
2021-11-23T18:19:10+09:00,523,19.0,24.1,50.0,83,1,,,,
2021-11-23T18:19:33+09:00,524,19.1,24.1,50.0,83,1,,,,
2021-11-23T18:19:57+09:00,525,19.0,24.0,50.0,83,1,,,,
2021-11-23T18:20:20+09:00,526,19.1,24.1,49.9,84,1,,,,
2021-11-23T18:20:43+09:00,527,19.1,24.1,49.8,83,1,,,,
2021-11-23T18:21:06+09:00,528,19.1,24.1,49.8,83,1,,,,
2021-11-23T18:21:29+09:00,529,19.1,24.2,49.8,84,1,,,,
2021-11-23T18:21:53+09:00,530,19.1,24.2,49.8,84,1,,,,
2021-11-23T18:22:16+09:00,531,19.1,24.3,49.7,83,1,,,,
2021-11-23T18:22:39+09:00,532,19.2,24.4,49.7,83,1,,,,
2021-11-23T18:23:02+09:00,533,19.1,24.4,49.7,83,1,,,,
2021-11-23T18:23:26+09:00,534,19.2,24.3,49.7,83,1,,,,
2021-11-23T18:24:00+09:00,535,19.1,24.2,49.8,83,1,,,,
2021-11-23T18:24:24+09:00,536,19.2,24.2,49.9,83,1,,,,
2021-11-23T18:24:59+09:00,537,19.1,24.3,49.8,84,1,,,,
2021-11-23T18:25:22+09:00,538,19.1,24.3,49.8,84,1,,,,
2021-11-23T18:25:45+09:00,539,19.1,24.4,49.9,83,1,,,,
2021-11-23T18:26:08+09:00,540,19.1,24.4,50.0,84,1,,,,
2021-11-23T18:26:31+09:00,541,19.1,24.5,50.0,84,1,,,,
2021-11-23T18:26:54+09:00,542,19.1,24.8,49.9,84,1,,,,
2021-11-23T18:27:18+09:00,543,19.1,24.7,49.9,84,1,,,,
2021-11-23T18:27:53+09:00,544,19.1,24.7,49.8,84,1,,,,
2021-11-23T18:28:16+09:00,545,19.1,24.7,49.8,84,1,,,,
2021-11-23T18:28:39+09:00,546,19.1,24.8,49.8,84,1,,,,
2021-11-23T18:29:02+09:00,547,19.1,24.7,49.8,84,1,,,,
2021-11-23T18:29:26+09:00,548,19.1,24.6,49.8,84,1,,,,
2021-11-23T18:29:49+09:00,549,19.1,24.5,49.7,84,1,,,,
2021-11-23T18:44:38+09:00,550,19.1,24.3,24.6,80,1,,,,
2021-11-23T18:45:02+09:00,551,19.1,25.0,26.1,83,1,,,,
2021-11-23T18:45:25+09:00,552,19.1,25.0,27.9,83,1,,,,
2021-11-23T18:45:48+09:00,553,19.1,25.0,29.4,84,1,,,,
2021-11-23T18:46:11+09:00,554,19.1,25.1,31.1,79,1,,,,
2021-11-23T18:46:34+09:00,555,19.1,25.1,32.6,68,1,,,,
2021-11-23T18:46:58+09:00,556,19.1,25.2,34.4,80,1,,,,
2021-11-23T18:47:21+09:00,557,19.2,25.3,35.9,80,1,,,,
2021-11-23T18:47:44+09:00,558,19.2,25.3,37.1,73,1,,,,
2021-11-23T18:48:07+09:00,559,19.2,25.3,38.1,81,1,,,,
2021-11-23T18:48:30+09:00,560,19.2,25.3,39.0,81,1,,,,
2021-11-23T18:48:54+09:00,561,19.2,25.3,39.7,84,1,,,,
2021-11-23T18:49:17+09:00,562,19.3,25.4,40.6,69,1,,,,
2021-11-23T18:49:40+09:00,563,19.3,25.4,41.4,69,1,,,,
2021-11-23T18:50:03+09:00,564,19.3,25.3,42.3,75,1,,,,
2021-11-23T18:50:38+09:00,565,19.3,25.3,43.4,81,1,,,,
2021-11-23T18:51:01+09:00,566,19.3,25.2,44.1,69,1,,,,
2021-11-23T18:51:25+09:00,567,19.4,25.3,44.7,65,1,,,,
2021-11-23T18:52:00+09:00,568,19.4,25.7,45.5,83,1,,,,
2021-11-23T18:52:23+09:00,569,19.4,25.1,45.9,67,1,,,,
2021-11-23T18:52:46+09:00,570,19.5,25.1,46.3,68,1,,,,
2021-11-23T18:53:09+09:00,571,19.5,25.0,46.8,81,1,,,,
2021-11-23T18:53:33+09:00,572,19.4,24.8,47.2,84,1,,,,
2021-11-23T18:53:56+09:00,573,19.4,24.8,47.4,84,1,,,,
2021-11-23T18:54:19+09:00,574,19.4,24.9,47.7,84,1,,,,
2021-11-23T18:54:42+09:00,575,19.4,24.7,47.9,84,1,,,,
2021-11-23T18:55:06+09:00,576,19.3,24.7,48.1,84,1,,,,
2021-11-23T18:55:29+09:00,577,19.3,24.6,48.1,83,1,,,,
2021-11-23T18:55:52+09:00,578,19.3,24.6,48.2,82,1,,,,
2021-11-23T18:56:16+09:00,579,19.3,24.6,48.4,84,1,,,,
2021-11-23T18:56:39+09:00,580,19.3,24.6,48.4,84,1,,,,
2021-11-23T18:57:02+09:00,581,19.3,24.7,48.5,84,1,,,,
2021-11-23T18:57:25+09:00,582,19.3,24.6,48.6,84,1,,,,
2021-11-23T18:57:48+09:00,583,19.3,24.7,48.7,82,1,,,,
2021-11-23T18:58:11+09:00,584,19.3,24.7,48.8,84,1,,,,
2021-11-23T18:58:35+09:00,585,19.3,24.6,48.9,83,1,,,,
2021-11-23T18:58:58+09:00,586,19.3,24.5,49.0,84,1,,,,
2021-11-23T18:59:21+09:00,587,19.3,24.6,49.1,84,1,,,,
2021-11-23T18:59:44+09:00,588,19.3,24.6,49.1,84,1,,,,
2021-11-23T19:00:07+09:00,589,19.3,24.7,49.2,84,1,,,,
2021-11-23T19:00:31+09:00,590,19.3,24.7,49.2,84,1,,,,
2021-11-23T19:00:54+09:00,591,19.3,24.7,49.3,83,1,,,,
2021-11-23T19:01:41+09:00,592,19.2,24.6,49.5,68,1,,,,
2021-11-23T19:02:04+09:00,593,19.2,24.8,49.8,65,1,,,,
2021-11-23T19:02:27+09:00,594,19.2,25.0,50.1,79,1,,,,
2021-11-23T21:56:19+09:00,595,19.7,23.6,50.1,81,1,,,,
2021-11-23T21:56:42+09:00,596,19.7,24.1,49.4,70,1,,,,
2021-11-23T21:57:06+09:00,597,19.7,24.1,49.1,65,1,,,,
2021-11-23T21:57:29+09:00,598,19.7,24.0,48.7,67,1,,,,
2021-11-23T21:57:52+09:00,599,19.7,24.0,48.2,67,1,,,,
2021-11-23T21:58:15+09:00,600,19.7,24.0,47.8,68,1,,,,
2021-11-23T21:58:39+09:00,601,19.7,23.9,47.3,66,1,,,,
2021-11-23T21:59:02+09:00,602,19.7,24.1,47.1,67,1,,,,
2021-11-23T21:59:26+09:00,603,19.7,24.0,46.9,68,1,,,,
2021-11-23T21:59:49+09:00,604,19.7,24.0,46.7,62,1,,,,
2021-11-23T22:00:13+09:00,605,19.7,24.0,46.2,77,1,,,,
2021-11-23T22:00:36+09:00,606,19.7,24.0,44.3,68,1,,,,
2021-11-23T22:00:59+09:00,607,19.7,24.0,42.8,68,1,,,,
2021-11-23T22:01:22+09:00,608,19.7,23.9,41.7,72,1,,,,
2021-11-23T22:01:45+09:00,609,19.7,23.9,40.7,82,1,,,,
2021-11-23T22:02:09+09:00,610,19.7,23.8,39.8,83,1,,,,
2021-11-23T22:02:32+09:00,611,19.7,23.9,39.3,80,1,,,,
2021-11-23T22:02:55+09:00,612,19.6,24.0,38.8,82,1,,,,
2021-11-23T22:03:18+09:00,613,19.6,24.1,38.2,71,1,,,,
2021-11-23T22:03:42+09:00,614,19.6,24.1,38.0,68,1,,,,
2021-11-23T22:04:05+09:00,615,19.5,24.0,37.8,79,1,,,,
2021-11-23T22:04:28+09:00,616,19.5,24.0,37.3,62,1,,,,
2021-11-23T22:04:51+09:00,617,19.5,24.1,36.9,82,1,,,,
2021-11-23T22:05:15+09:00,618,19.5,24.0,36.7,72,1,,,,
2021-11-23T22:05:38+09:00,619,19.5,24.0,36.6,78,1,,,,
2021-11-23T22:06:05+09:00,620,19.5,24.4,37.2,72,1,,,,
2021-11-23T22:06:28+09:00,621,19.6,24.4,38.1,75,1,,,,
2021-11-23T22:06:52+09:00,622,19.6,24.3,38.9,75,1,,,,
2021-11-23T22:07:15+09:00,623,19.6,24.2,39.7,77,1,,,,
2021-11-23T22:07:38+09:00,624,19.6,24.2,40.3,80,1,,,,
2021-11-23T22:08:01+09:00,625,19.6,24.1,40.6,80,1,,,,
2021-11-23T22:08:24+09:00,626,19.6,24.1,40.9,80,1,,,,
2021-11-23T22:08:48+09:00,627,19.5,24.1,41.1,81,1,,,,
2021-11-23T22:09:11+09:00,628,19.5,24.1,41.2,83,1,,,,
2021-11-23T22:09:34+09:00,629,19.4,24.0,41.5,84,1,,,,
2021-11-23T22:09:57+09:00,630,19.4,24.1,41.6,84,1,,,,
2021-11-23T22:10:20+09:00,631,19.4,24.2,41.7,84,1,,,,
2021-11-23T22:10:44+09:00,632,19.3,24.1,41.8,84,1,,,,
2021-11-23T22:11:07+09:00,633,19.3,24.2,41.8,83,1,,,,
2021-11-23T22:11:30+09:00,634,19.3,24.2,41.8,83,1,,,,
2021-11-23T22:11:53+09:00,635,19.3,24.2,41.8,83,1,,,,
2021-11-23T22:12:16+09:00,636,19.3,24.2,41.9,83,1,,,,
2021-11-23T22:12:39+09:00,637,19.3,24.2,41.9,84,1,,,,
2021-11-23T22:13:02+09:00,638,19.3,24.2,42.0,84,1,,,,
2021-11-23T22:13:26+09:00,639,19.3,24.2,42.1,83,1,,,,
2021-11-23T22:13:49+09:00,640,19.3,24.1,42.1,84,1,,,,
2021-11-23T22:14:12+09:00,641,19.3,24.0,42.2,83,1,,,,
2021-11-23T22:14:35+09:00,642,19.3,24.1,42.2,83,1,,,,
2021-11-23T22:14:58+09:00,643,19.3,24.1,42.1,83,1,,,,
2021-11-23T22:15:22+09:00,644,19.2,24.0,42.3,83,1,,,,
2021-11-23T22:15:45+09:00,645,19.2,24.2,42.3,83,1,,,,
2021-11-23T22:16:01+09:00,646,19.2,24.2,42.4,82,1,,,,
2021-11-23T22:16:25+09:00,647,19.3,24.3,42.6,81,1,,,,
2021-11-23T22:16:48+09:00,648,19.3,24.2,42.6,82,1,,,,
2021-11-23T22:17:11+09:00,649,19.2,24.2,42.6,82,1,,,,
2021-11-23T22:17:34+09:00,650,19.2,24.2,42.7,81,1,,,,
2021-11-23T22:17:58+09:00,651,19.2,24.2,42.8,82,1,,,,
2021-11-23T22:19:36+09:00,652,19.1,23.6,43.4,81,1,,,,
2021-11-23T22:20:00+09:00,653,19.1,24.2,43.6,81,1,,,,
2021-11-23T22:20:23+09:00,654,19.1,24.3,43.9,81,1,,,,
2021-11-23T22:20:46+09:00,655,19.1,24.2,44.1,81,1,,,,
2021-11-23T22:21:09+09:00,656,19.1,24.1,44.2,82,1,,,,
2021-11-23T22:21:32+09:00,657,19.1,24.1,44.5,82,1,,,,
2021-11-23T22:21:55+09:00,658,19.1,24.1,44.7,82,1,,,,
2021-11-23T22:22:19+09:00,659,19.1,24.1,44.7,82,1,,,,
2021-11-23T22:22:42+09:00,660,19.1,24.1,44.8,82,1,,,,
2021-11-23T22:23:05+09:00,661,19.1,24.1,44.6,48,1,,,,
2021-11-23T22:23:30+09:00,662,19.1,24.1,44.9,82,1,,,,
2021-11-23T22:23:53+09:00,663,19.2,24.2,45.2,82,1,,,,
2021-11-23T22:24:16+09:00,664,19.2,24.2,45.2,82,1,,,,
2021-11-23T22:24:40+09:00,665,19.2,24.2,45.4,80,1,,,,
2021-11-23T22:25:03+09:00,666,19.3,24.1,45.4,82,1,,,,
2021-11-23T22:25:26+09:00,667,19.3,24.1,45.3,82,1,,,,
2021-11-23T22:25:49+09:00,668,19.3,24.0,45.2,82,1,,,,
2021-11-23T22:26:13+09:00,669,19.3,24.1,45.4,82,1,,,,
2021-11-23T22:26:29+09:00,670,19.3,24.1,45.3,80,1,,,,
2021-11-23T22:26:53+09:00,671,19.3,24.3,45.7,71,1,,,,
2021-11-23T22:27:16+09:00,672,19.4,24.1,45.8,69,1,,,,
2021-11-23T22:27:39+09:00,673,19.4,24.0,46.1,80,1,,,,
2021-11-23T22:28:02+09:00,674,19.4,24.0,46.3,83,1,,,,
2021-11-23T22:28:25+09:00,675,19.4,24.0,46.5,83,1,,,,
2021-11-23T22:28:48+09:00,676,19.4,24.0,46.7,82,1,,,,
2021-11-24T02:44:31+09:00,677,17.6,22.0,17.9,7,1,,,,
2021-11-24T19:13:04+09:00,678,19.0,27.6,19.0,81,1,,,,
2021-11-24T19:13:29+09:00,679,18.9,28.4,19.0,83,1,,,,
2021-11-24T19:13:52+09:00,680,18.9,28.6,19.2,81,1,,,,
2021-11-24T19:14:15+09:00,681,18.9,28.9,19.8,83,1,,,,
2021-11-24T19:14:38+09:00,682,18.9,28.4,20.4,83,1,,,,
2021-11-24T19:15:03+09:00,683,18.9,28.3,21.0,83,1,,,,
2021-11-24T19:15:27+09:00,684,18.9,28.3,21.9,80,1,,,,
2021-11-24T19:15:50+09:00,685,19.0,28.2,22.5,80,1,,,,
2021-11-24T19:16:13+09:00,686,19.0,28.1,23.1,80,1,,,,
